student_id,subject,topic,difficulty,quiz_score,time_spent,accuracy,consistency,recommended_hours
3048,Python,Modules,Hard,67,163,59.84,High,3.63
3049,Python,File Handling,Easy,58,87,98.03,Low,2.18
3050,Databases,Normalization,Medium,56,136,75.82,High,2.43
3051,Operating Systems,Processes,Hard,90,105,97.26,Medium,2.33
3052,Databases,Indexes,Medium,82,82,82.81,High,2.4
3053,Machine Learning,Regression,Easy,54,92,50.56,Medium,2.83
3054,DSA,Trees,Hard,96,87,96.48,Low,2.9
3055,DSA,Stack,Hard,54,123,57.52,High,3.25
3056,Databases,SQL Basics,Hard,87,154,57.67,High,3.83
3057,Machine Learning,Regression,Hard,50,38,88.37,Low,2.84
3058,Python,Exceptions,Easy,70,155,81.93,Low,2.44
3059,DSA,Arrays,Hard,51,119,59.91,Medium,3.79
3060,Python,File Handling,Hard,78,25,95.84,High,2.69
3061,DSA,Stack,Medium,45,140,75.77,Low,2.81
3062,Python,Modules,Hard,54,78,63.31,Medium,3.26
3063,Databases,Joins,Medium,52,62,69.35,Medium,3.28
3064,Databases,SQL Basics,Hard,42,82,55.52,Low,4.16
3065,Machine Learning,Clustering,Easy,98,96,53.8,Medium,2.67
3066,Machine Learning,SVM,Easy,82,62,83.57,Medium,1.89
3067,Machine Learning,Classification,Hard,62,87,74.06,Low,3.42
3068,Operating Systems,Threads,Hard,51,30,92.17,Low,3.22
3069,Operating Systems,Threads,Medium,90,84,82.59,Medium,1.86
3070,DSA,Linked List,Medium,84,26,92.27,High,2.26
3071,Python,Modules,Hard,42,57,92.13,Medium,2.74
3072,DSA,Graphs,Medium,65,35,50.12,Low,3.77
3073,Python,Basics,Easy,66,55,66.96,Medium,2.78
3074,Databases,Indexes,Hard,63,43,83.83,Medium,2.85
3075,DSA,Trees,Easy,66,58,58.63,High,2.41
3076,Databases,Joins,Easy,82,157,65.73,Low,2.99
3077,Databases,SQL Basics,Hard,50,47,76.6,High,2.58
3078,Databases,Normalization,Medium,64,126,89.29,Low,2.93
3079,Python,Exceptions,Medium,63,69,57.88,High,3.2
3080,Python,Basics,Medium,100,20,67.95,Medium,3.45
3081,Databases,Indexes,Easy,91,154,61.43,Low,3.16
3082,DSA,Trees,Easy,73,95,84.3,High,1.76
3083,Operating Systems,Deadlocks,Easy,98,36,63.75,High,2.79
3084,Python,File Handling,Hard,55,150,57.87,Medium,3.43
3085,DSA,Trees,Easy,49,164,84.53,High,1.7
3086,Databases,Indexes,Medium,91,152,63.18,Low,3.51
3087,DSA,Queue,Easy,70,148,94.99,High,1.68
3088,Machine Learning,Classification,Medium,44,63,62.96,Low,3.3
3089,Databases,SQL Basics,Easy,84,126,79.85,Medium,1.55
3090,Machine Learning,Clustering,Easy,78,150,55.68,Medium,2.96
3091,Python,Modules,Medium,58,125,81.36,High,2.18
3092,Python,Exceptions,Easy,99,55,52.36,High,2.37
3093,Machine Learning,Regression,Easy,63,53,83.41,High,1.8
3094,Python,Basics,Hard,42,85,84.82,Medium,2.93
3095,DSA,Linked List,Easy,60,163,57.34,Low,3.46
3096,DSA,Linked List,Medium,80,62,59.34,High,3.39
3097,Operating Systems,Processes,Medium,94,166,94.6,High,2.04
3098,Machine Learning,Regression,Easy,83,170,70.09,Medium,1.3
3099,Machine Learning,Clustering,Hard,86,158,71.48,Low,3.04
3100,Python,File Handling,Hard,54,91,84.82,Low,3.33
3101,DSA,Trees,Hard,65,178,55.76,High,3.58
3102,Python,Modules,Hard,77,78,64.86,Low,3.92
3103,Python,Exceptions,Medium,65,84,92.32,Medium,1.96
3104,DSA,Arrays,Easy,68,92,65.03,High,2.41
3105,Python,Basics,Medium,54,176,91.82,Low,2.76
3106,Operating Systems,Memory,Easy,62,153,51.26,Low,2.94
3107,Databases,SQL Basics,Medium,90,113,51.02,Medium,3.39
3108,Python,Modules,Medium,47,139,83.14,High,1.95
3109,Operating Systems,Threads,Hard,84,115,95.47,Low,2.71
3110,Operating Systems,Processes,Medium,87,94,93.12,High,1.84
3111,Operating Systems,Memory,Easy,44,71,66.34,High,2.43
3112,Operating Systems,Deadlocks,Hard,97,111,76.84,Low,2.74
3113,Databases,SQL Basics,Easy,63,28,75.18,Medium,1.72
3114,Machine Learning,Classification,Easy,58,97,70.81,Low,2.06
3115,DSA,Arrays,Hard,93,154,99.3,High,2.43
3116,Databases,SQL Basics,Medium,44,117,53.04,High,3.41
3117,Operating Systems,Deadlocks,Hard,69,65,89.19,Medium,2.26
3118,Databases,Joins,Medium,74,65,62.05,High,3.35
3119,Databases,Joins,Easy,89,170,94.15,High,1.26
3120,Python,Exceptions,Hard,81,33,93.34,Medium,2.44
3121,DSA,Trees,Hard,82,176,55.19,Low,4.08
3122,Operating Systems,Processes,Medium,60,174,58.66,Low,3.67
3123,Python,Basics,Medium,41,153,59.24,Low,3.64
3124,Python,OOP,Easy,57,136,87.91,Low,1.82
3125,Operating Systems,Processes,Hard,93,95,92.47,High,2.62
3126,Databases,SQL Basics,Hard,62,49,62.19,Medium,3.77
3127,Machine Learning,Clustering,Medium,56,132,51.55,High,2.89
3128,Machine Learning,SVM,Medium,67,56,89.83,Medium,1.74
3129,Machine Learning,Neural Networks,Easy,82,110,72.19,Low,1.95
3130,Python,Basics,Easy,71,151,79.8,Medium,1.85
3131,Databases,Indexes,Hard,55,86,77.52,Low,3.18
3132,Databases,Indexes,Hard,67,31,75.1,Medium,2.44
3133,DSA,Trees,Easy,58,151,51.0,Low,2.9
3134,Python,Basics,Medium,73,74,92.1,High,2.44
3135,DSA,Trees,Hard,93,43,63.81,High,3.95
3136,Python,Exceptions,Hard,57,160,51.4,Low,4.44
3137,Python,Basics,Medium,65,124,83.86,Medium,1.97
3138,Operating Systems,Processes,Hard,74,55,91.74,Medium,2.82
3139,Databases,Normalization,Medium,69,102,94.86,Medium,2.42
3140,Operating Systems,Deadlocks,Hard,45,119,82.9,Medium,2.76
3141,Databases,SQL Basics,Easy,75,162,82.85,Medium,1.77
3142,Operating Systems,Threads,Easy,100,20,64.61,Medium,2.82
3143,Machine Learning,Clustering,Hard,79,161,76.12,High,2.69
3144,Operating Systems,Deadlocks,Hard,74,171,60.76,High,3.92
3145,DSA,Arrays,Hard,91,21,94.09,Medium,2.87
3146,Machine Learning,Regression,Medium,55,145,65.6,Low,3.38
3147,Databases,Normalization,Hard,72,62,78.11,Medium,2.24
3148,DSA,Linked List,Hard,69,68,65.73,Medium,3.4
3149,DSA,Graphs,Easy,97,56,83.02,Low,2.04
3150,Machine Learning,Classification,Medium,56,164,67.25,Low,3.57
3151,Databases,Joins,Hard,100,56,90.37,Low,2.85
3152,Machine Learning,Classification,Hard,91,45,50.47,Low,4.27
3153,Databases,Joins,Easy,49,177,63.39,Low,3.01
3154,Databases,Indexes,Hard,60,169,69.04,Medium,3.92
3155,Operating Systems,Deadlocks,Medium,51,32,89.55,Low,2.86
3156,Machine Learning,Neural Networks,Easy,93,97,91.01,Low,2.11
3157,Databases,Joins,Medium,84,89,72.1,Low,2.23
3158,Python,Exceptions,Hard,85,37,90.56,Medium,2.81
3159,Machine Learning,Clustering,Hard,85,79,65.16,Low,4.04
3160,Python,OOP,Medium,61,123,54.3,High,3.34
3161,Operating Systems,Deadlocks,Hard,69,137,59.28,Medium,3.3
3162,Machine Learning,Classification,Medium,55,122,59.99,Medium,2.91
3163,Machine Learning,Regression,Hard,76,66,77.23,High,2.52
3164,Python,Modules,Hard,79,38,74.62,Low,3.37
3165,Python,Exceptions,Medium,73,146,93.58,Low,2.72
3166,Databases,Normalization,Medium,63,165,77.93,Low,2.52
3167,Machine Learning,Regression,Easy,45,33,70.86,High,1.96
3168,Machine Learning,Neural Networks,Hard,54,148,71.54,Medium,2.88
3169,Operating Systems,Processes,Hard,49,96,92.93,Low,3.05
3170,Operating Systems,Deadlocks,Hard,45,46,66.68,Medium,3.27
3171,Databases,Joins,Hard,99,164,84.96,Medium,2.34
3172,DSA,Stack,Medium,59,143,92.1,Medium,2.08
3173,Machine Learning,Classification,Medium,73,37,67.99,High,3.46
3174,Databases,Joins,Medium,95,96,61.48,Low,3.25
3175,Operating Systems,Threads,Hard,80,115,64.78,Medium,3.92
3176,Machine Learning,Classification,Easy,77,80,60.31,Low,3.46
3177,Databases,Normalization,Easy,99,46,72.68,High,1.56
3178,Machine Learning,Classification,Medium,61,64,67.51,Medium,2.83
3179,Python,Exceptions,Easy,49,52,93.52,High,1.5
3180,DSA,Trees,Hard,58,21,97.72,Medium,2.2
3181,Python,File Handling,Medium,72,146,67.96,Low,3.84
3182,Operating Systems,Memory,Medium,50,101,98.89,Medium,2.28
3183,Machine Learning,Clustering,Easy,69,47,64.21,Medium,2.63
3184,DSA,Queue,Medium,61,43,93.11,High,2.35
3185,Operating Systems,Memory,Hard,45,179,78.37,Medium,2.96
3186,Python,Basics,Easy,83,20,83.43,High,1.22
3187,Python,OOP,Medium,81,54,93.73,Low,2.84
3188,Machine Learning,Classification,Hard,67,74,74.34,High,2.66
3189,Operating Systems,Threads,Hard,46,92,80.02,Medium,2.89
3190,Databases,Normalization,Hard,82,152,91.62,Medium,2.94
3191,Python,Exceptions,Medium,75,74,88.27,Low,2.87
3192,Databases,SQL Basics,Medium,89,104,54.25,Low,3.76
3193,Python,Exceptions,Hard,74,109,81.58,Low,2.84
3194,Databases,Joins,Medium,44,34,74.75,Low,3.0
3195,Databases,Joins,Easy,57,108,59.55,Medium,2.7
3196,Python,OOP,Easy,66,66,89.91,High,1.48
3197,Operating Systems,Deadlocks,Medium,90,59,73.7,Low,2.4
3198,Databases,Normalization,Medium,76,123,61.24,Low,3.94
3199,Machine Learning,Regression,Easy,71,157,71.72,Low,1.91
3200,Machine Learning,SVM,Easy,80,44,90.08,Medium,1.98
3201,Operating Systems,Processes,Easy,67,154,85.76,High,1.25
3202,Databases,Joins,Easy,57,150,72.36,Medium,1.43
3203,Operating Systems,Processes,Hard,43,91,79.26,Medium,2.4
3204,DSA,Trees,Medium,69,79,53.12,Medium,3.03
3205,Databases,Normalization,Easy,43,141,78.1,Low,2.15
3206,Databases,Normalization,Easy,66,86,83.41,High,1.78
3207,Operating Systems,Threads,Easy,75,84,54.01,Medium,2.96
3208,DSA,Arrays,Medium,70,67,69.86,Medium,3.14
3209,Databases,SQL Basics,Medium,56,65,87.31,Medium,1.9
3210,Python,OOP,Hard,90,20,77.9,High,2.72
3211,Machine Learning,Neural Networks,Easy,72,49,74.53,Medium,1.68
3212,Operating Systems,Memory,Hard,69,117,70.72,Medium,2.65
3213,Python,OOP,Medium,43,36,74.93,Medium,1.83
3214,Python,Exceptions,Hard,42,102,58.35,Medium,3.82
3215,DSA,Stack,Medium,76,126,55.02,Medium,3.31
3216,Python,Basics,Medium,93,63,91.37,Medium,2.41
3217,Python,Basics,Hard,100,142,94.38,Medium,2.47
3218,Databases,SQL Basics,Medium,68,82,53.29,Medium,3.17
3219,Machine Learning,Clustering,Medium,70,125,80.56,Medium,2.3
3220,DSA,Graphs,Medium,66,111,79.28,Low,2.21
3221,Operating Systems,Threads,Hard,84,58,98.95,Low,3.2
3222,Operating Systems,Processes,Easy,97,152,51.77,Medium,2.53
3223,DSA,Stack,Medium,55,43,51.13,Medium,3.1
3224,Operating Systems,Processes,Easy,87,135,72.25,Low,1.73
3225,Databases,Indexes,Hard,47,55,63.76,High,3.86
3226,Python,OOP,Medium,67,125,80.95,Medium,1.79
3227,Python,Exceptions,Hard,90,62,77.9,Low,3.07
3228,DSA,Trees,Medium,65,164,72.43,Medium,2.22
3229,Python,Modules,Easy,78,67,97.81,Low,1.71
3230,Python,Basics,Medium,82,78,86.57,Medium,2.15
3231,Python,Exceptions,Medium,41,177,67.28,High,2.9
3232,Machine Learning,Clustering,Hard,52,35,94.92,High,2.78
3233,Operating Systems,Memory,Easy,40,53,93.14,High,1.22
3234,Operating Systems,Deadlocks,Easy,73,38,56.63,Low,3.09
3235,Operating Systems,Memory,Medium,58,118,88.13,High,1.83
3236,Python,Basics,Medium,55,88,53.98,High,3.07
3237,Machine Learning,Classification,Hard,86,141,58.13,High,3.58
3238,Machine Learning,Neural Networks,Easy,86,163,66.19,Low,2.89
3239,Operating Systems,Processes,Medium,86,29,89.5,Low,2.73
3240,Databases,SQL Basics,Hard,100,46,87.24,Low,2.99
3241,Machine Learning,Classification,Medium,72,41,63.99,Low,3.59
3242,Python,OOP,Medium,96,117,82.03,Medium,2.17
3243,Operating Systems,Processes,Hard,57,25,80.2,Low,3.05
3244,DSA,Queue,Hard,59,48,72.92,High,2.75
3245,Machine Learning,SVM,Easy,49,49,81.62,Low,1.84
3246,Operating Systems,Deadlocks,Easy,81,110,72.2,Medium,1.91
3247,Python,OOP,Easy,70,170,82.48,Medium,1.24
3248,Databases,Normalization,Medium,78,36,75.66,Medium,1.98
3249,Machine Learning,Neural Networks,Medium,59,160,91.87,Medium,2.47
3250,DSA,Arrays,Hard,82,109,76.99,High,2.42
3251,DSA,Arrays,Medium,65,170,61.25,High,3.45
3252,Operating Systems,Processes,Hard,86,112,88.29,High,2.84
3253,Databases,Joins,Medium,87,126,83.95,Low,2.72
3254,DSA,Trees,Easy,56,50,58.08,Medium,2.65
3255,Python,OOP,Medium,55,109,54.15,Medium,3.1
3256,Databases,Indexes,Easy,62,145,66.39,Low,3.08
3257,Python,File Handling,Medium,44,94,67.89,Medium,2.81
3258,DSA,Linked List,Hard,69,69,96.1,High,2.92
3259,DSA,Trees,Medium,45,66,82.68,Low,2.91
3260,Databases,Indexes,Easy,77,54,86.31,Medium,1.99
3261,Python,OOP,Medium,78,153,53.01,Medium,2.88
3262,Databases,Indexes,Easy,95,40,79.75,Low,2.37
3263,Operating Systems,Processes,Easy,40,171,95.84,Medium,1.58
3264,Operating Systems,Deadlocks,Medium,49,21,75.61,Medium,1.73
3265,Operating Systems,Deadlocks,Easy,78,28,99.08,Medium,1.48
3266,Operating Systems,Deadlocks,Medium,66,106,68.6,High,2.73
3267,Operating Systems,Memory,Medium,46,134,52.66,Low,3.41
3268,Databases,Indexes,Hard,62,143,75.41,High,2.38
3269,Operating Systems,Memory,Hard,42,23,52.78,Low,3.9
3270,DSA,Stack,Easy,43,98,99.08,High,1.83
3271,Python,Basics,Hard,78,149,86.25,Low,3.47
3272,DSA,Stack,Hard,57,112,69.18,Low,4.17
3273,Databases,Normalization,Medium,73,164,61.59,High,3.35
3274,Databases,Indexes,Easy,96,36,71.66,Medium,1.6
3275,Python,File Handling,Medium,87,54,97.06,Low,2.81
3276,Machine Learning,Classification,Medium,79,95,66.77,Low,3.71
3277,Databases,Normalization,Hard,96,139,67.42,Low,4.24
3278,Python,Basics,Medium,64,74,69.83,Medium,3.35
3279,Python,File Handling,Easy,85,53,82.89,Medium,1.65
3280,Operating Systems,Threads,Hard,58,27,97.6,Low,3.41
3281,Operating Systems,Processes,Easy,52,117,53.31,High,2.23
3282,DSA,Trees,Easy,100,29,88.21,High,1.94
3283,Machine Learning,SVM,Medium,68,89,53.52,Low,3.4
3284,Databases,Normalization,Easy,87,125,88.82,High,1.42
3285,Operating Systems,Memory,Medium,43,170,98.7,High,1.79
3286,Databases,Indexes,Medium,89,164,58.64,Low,3.89
3287,Python,Exceptions,Easy,87,57,92.62,High,1.3
3288,DSA,Linked List,Medium,83,108,65.28,High,3.45
3289,DSA,Queue,Hard,48,66,76.63,Medium,2.54
3290,Databases,Normalization,Hard,90,61,66.58,Low,4.19
3291,Databases,Indexes,Hard,56,151,94.97,High,2.61
3292,Operating Systems,Processes,Hard,90,167,66.22,Low,4.05
3293,Databases,Indexes,Hard,75,103,94.42,Low,2.74
3294,DSA,Trees,Hard,83,96,72.42,High,2.27
3295,Databases,Joins,Medium,48,41,84.15,Low,2.99
3296,Databases,SQL Basics,Medium,68,118,86.16,Low,2.55
3297,Machine Learning,SVM,Hard,40,69,55.11,High,3.97
3298,DSA,Queue,Hard,48,177,93.84,High,2.45
3299,Databases,Indexes,Hard,46,164,70.66,High,2.9
3300,Machine Learning,Classification,Medium,63,34,99.96,High,2.22
3301,Machine Learning,Clustering,Medium,66,158,87.09,Low,2.66
3302,DSA,Stack,Easy,54,43,94.96,Low,2.43
3303,DSA,Trees,Medium,85,148,77.13,High,2.27
3304,Databases,Joins,Medium,92,114,77.85,Low,2.28
3305,Operating Systems,Processes,Medium,95,144,77.43,Low,2.71
3306,Operating Systems,Processes,Medium,67,60,84.62,Low,2.48
3307,Python,File Handling,Hard,87,25,57.95,Low,4.38
3308,Machine Learning,Classification,Hard,63,164,56.04,Low,4.18
3309,Databases,Joins,Medium,67,114,70.39,High,1.81
3310,DSA,Queue,Easy,43,26,87.27,Low,2.03
3311,DSA,Arrays,Easy,79,63,62.2,High,2.43
3312,DSA,Queue,Easy,59,49,77.27,Medium,1.47
3313,DSA,Queue,Easy,49,130,86.45,Low,1.84
3314,Operating Systems,Threads,Hard,78,104,70.09,Medium,2.83
3315,Operating Systems,Threads,Easy,77,178,67.58,Low,3.31
3316,Python,File Handling,Medium,55,106,73.13,Medium,1.81
3317,Machine Learning,Classification,Medium,82,116,86.01,High,2.43
3318,Operating Systems,Processes,Hard,67,118,85.11,High,2.88
3319,DSA,Linked List,Hard,80,116,66.22,Low,4.17
3320,Python,Exceptions,Hard,64,28,59.32,Low,3.78
3321,Operating Systems,Threads,Hard,74,153,84.81,Medium,2.4
3322,Operating Systems,Memory,Easy,65,138,50.06,High,2.49
3323,DSA,Queue,Hard,91,83,82.82,Medium,2.76
3324,Operating Systems,Processes,Easy,70,70,56.57,Low,3.23
3325,Databases,Indexes,Easy,80,81,93.34,High,1.43
3326,Python,Exceptions,Hard,82,56,78.87,Low,3.39
3327,DSA,Linked List,Medium,44,102,90.21,Low,2.89
3328,Machine Learning,Classification,Easy,71,40,82.7,Medium,1.31
3329,Operating Systems,Deadlocks,Medium,41,130,76.5,Low,2.33
3330,Python,Exceptions,Hard,71,98,56.87,Low,3.93
3331,Machine Learning,Regression,Hard,51,131,55.68,Medium,3.36
3332,Operating Systems,Processes,Medium,95,148,64.29,Low,3.96
3333,Databases,Indexes,Easy,43,84,92.18,Medium,1.52
3334,Databases,Normalization,Easy,45,122,71.92,Low,1.73
3335,Machine Learning,Clustering,Easy,55,39,96.39,Low,2.32
3336,Machine Learning,Classification,Easy,74,21,72.9,Low,2.0
3337,Python,Basics,Easy,59,109,98.79,High,1.65
3338,Machine Learning,SVM,Medium,88,25,51.98,High,3.13
3339,Databases,Joins,Easy,95,47,63.11,Low,2.98
3340,Operating Systems,Processes,Medium,86,32,59.11,Low,3.88
3341,Python,OOP,Medium,59,52,54.41,High,2.91
3342,Machine Learning,Classification,Easy,100,40,63.74,High,2.93
3343,Python,OOP,Medium,82,20,72.71,Medium,2.46
3344,Databases,Indexes,Hard,42,148,87.89,Medium,2.83
3345,Machine Learning,Regression,Hard,40,121,62.18,High,3.34
3346,Python,OOP,Easy,62,41,54.57,High,2.59
3347,Machine Learning,SVM,Medium,81,66,91.4,Low,2.87
3348,Machine Learning,Regression,Hard,63,135,52.16,High,3.48
3349,Databases,Normalization,Medium,54,142,80.53,High,1.88
3350,DSA,Graphs,Medium,87,136,98.27,Low,2.37
3351,Machine Learning,SVM,Hard,93,99,57.14,High,3.54
3352,Machine Learning,Classification,Easy,78,65,94.24,High,1.42
3353,Databases,Joins,Hard,97,132,50.62,Medium,3.65
3354,Operating Systems,Deadlocks,Hard,98,174,84.88,Low,2.79
3355,Operating Systems,Memory,Hard,59,93,82.22,Low,3.08
3356,DSA,Linked List,Medium,61,116,68.53,Medium,3.41
3357,Databases,Indexes,Hard,73,75,82.5,Low,3.22
3358,Python,File Handling,Medium,45,31,66.44,High,3.13
3359,Databases,Indexes,Easy,47,154,68.1,Low,2.88
3360,Databases,Normalization,Easy,65,97,90.41,Medium,1.61
3361,Python,OOP,Easy,93,175,93.33,High,1.41
3362,DSA,Stack,Medium,51,29,65.07,Low,3.58
3363,Python,File Handling,Easy,73,174,55.68,Medium,2.5
3364,Python,Modules,Hard,66,117,98.96,Low,3.32
3365,DSA,Stack,Easy,85,72,99.37,Low,2.23
3366,Operating Systems,Deadlocks,Hard,40,114,63.25,Low,4.4
3367,Python,OOP,Hard,64,67,53.03,High,3.76
3368,Databases,Normalization,Easy,94,56,64.62,High,2.82
3369,Operating Systems,Memory,Hard,81,70,51.74,Low,4.31
3370,Operating Systems,Memory,Easy,90,68,92.09,High,1.87
3371,Operating Systems,Memory,Medium,89,128,93.47,Medium,2.14
3372,Machine Learning,Clustering,Easy,48,71,65.37,High,2.62
3373,Operating Systems,Deadlocks,Easy,79,26,53.54,High,2.3
3374,Machine Learning,SVM,Hard,68,37,73.49,High,2.57
3375,DSA,Queue,Easy,80,166,64.56,High,2.91
3376,DSA,Queue,Easy,72,38,94.71,Low,2.36
3377,Operating Systems,Deadlocks,Hard,57,58,62.29,Medium,3.37
3378,Python,Modules,Hard,64,133,59.13,Low,3.93
3379,Machine Learning,Clustering,Easy,71,135,98.66,Medium,1.79
3380,Operating Systems,Memory,Hard,56,30,88.5,High,2.5
3381,Python,Basics,Medium,40,128,88.93,Low,2.48
3382,Databases,SQL Basics,Hard,80,93,87.36,Medium,2.21
3383,DSA,Linked List,Hard,48,124,69.1,High,3.47
3384,DSA,Queue,Medium,49,145,78.14,Low,2.68
3385,Machine Learning,Classification,Hard,100,101,67.34,Medium,3.32
3386,Databases,Joins,Hard,90,57,84.49,Low,3.08
3387,Python,Exceptions,Medium,73,158,64.88,Medium,3.08
3388,Operating Systems,Processes,Medium,85,36,95.45,High,2.47
3389,Databases,SQL Basics,Easy,90,145,52.09,High,2.22
3390,Machine Learning,SVM,Hard,96,64,69.88,Medium,3.94
3391,Databases,Normalization,Hard,64,151,94.52,High,2.35
3392,DSA,Queue,Easy,67,175,76.14,Medium,1.85
3393,Databases,Indexes,Hard,59,51,50.83,Medium,3.42
3394,Python,OOP,Medium,65,140,94.48,Low,2.92
3395,Databases,Joins,Medium,91,128,87.62,High,1.95
3396,Databases,Normalization,Medium,59,70,79.99,Medium,2.15
3397,Python,Exceptions,Easy,89,121,79.07,High,1.81
3398,Operating Systems,Deadlocks,Hard,90,82,50.53,Low,4.15
3399,DSA,Stack,Hard,72,35,50.34,Medium,3.95
3400,Python,Exceptions,Medium,87,168,56.9,Low,3.64
3401,DSA,Trees,Medium,95,73,79.8,Medium,1.83
3402,Machine Learning,Neural Networks,Easy,82,127,72.1,High,1.97
3403,DSA,Stack,Hard,62,48,82.01,High,2.94
3404,Operating Systems,Memory,Medium,63,146,93.34,Low,2.86
3405,DSA,Graphs,Hard,44,94,95.64,High,2.22
3406,Databases,Joins,Easy,91,98,86.65,Low,2.28
3407,Machine Learning,SVM,Hard,49,156,88.56,Medium,2.39
3408,Machine Learning,Classification,Medium,90,52,68.43,Low,3.63
3409,Operating Systems,Memory,Medium,93,149,88.55,High,2.16
3410,Databases,Joins,Hard,92,49,83.12,Low,2.99
3411,Python,Exceptions,Hard,96,62,88.6,High,2.4
3412,Databases,Indexes,Medium,75,46,61.6,High,3.16
3413,Machine Learning,Neural Networks,Hard,83,59,51.56,Low,4.14
3414,Machine Learning,SVM,Hard,87,167,86.57,Low,2.8
3415,Operating Systems,Threads,Medium,83,23,87.39,Low,2.78
3416,Databases,SQL Basics,Hard,75,136,50.78,Low,4.07
3417,Databases,SQL Basics,Easy,96,76,63.0,Low,2.82
3418,Operating Systems,Deadlocks,Hard,73,104,50.86,Medium,3.76
3419,Databases,Joins,Hard,77,142,56.13,Low,3.88
3420,DSA,Arrays,Easy,87,29,99.12,High,1.7
3421,DSA,Queue,Easy,54,22,63.2,Medium,2.23
3422,Operating Systems,Processes,Easy,93,124,80.21,High,1.63
3423,Machine Learning,Regression,Medium,98,90,62.47,Low,3.26
3424,Machine Learning,Clustering,Medium,44,137,57.42,Low,3.85
3425,DSA,Graphs,Hard,63,127,55.9,High,3.47
3426,Python,Basics,Easy,80,92,97.43,Low,2.01
3427,Python,File Handling,Easy,59,178,87.22,Medium,1.22
3428,Machine Learning,Classification,Hard,64,93,95.36,Medium,2.39
3429,Databases,Normalization,Medium,63,46,60.09,Medium,2.95
3430,DSA,Graphs,Easy,67,23,71.74,High,1.45
3431,DSA,Trees,Easy,72,128,75.73,Medium,1.58
3432,Machine Learning,Neural Networks,Easy,59,73,53.67,Medium,2.8
3433,Databases,Normalization,Easy,65,112,89.63,High,1.68
